Thirteen,3739
Gentleman's Agreement,3740
Winter's Bone,3741
Touching the Void,3742
Alexander's Ragtime Band,3743
Me and You and Everyone We Know,3744
Inside Job,3745
Ghost Dog: The Way of the Samurai,3746
Harsh Times,3747
Full Frontal,3748
Witchboard,3749
Shortbus,3750
Waltz with Bashir,3751
No End in Sight,3752
The Diary of a Teenage Girl,3753
In the Shadow of the Moon,3754
Meek's Cutoff,3755
Inside Deep Throat,3756
Dinner Rush,3757
Clockwatchers,3758
The Virginity Hit,3759
Subway,3760
House of D,3761
Teeth,3762
Six-String Samurai,3763
It's All Gone Pete Tong,3764
Saint John of Las Vegas,3765
24 7: Twenty Four Seven,3766
The Last Five Years,3767
The Missing Person,3768
Return of the Living Dead 3,3769
London,3770
Sherrybaby,3771
Eden Lake,3772
Lesbian Vampire Killers,3773
Gangster's Paradise: Jerusalema,3774
Freeze Frame,3775
Grave Encounters,3776
Stitches,3777
Nine Dead,3778
Bananas,3779
Rockaway,3780
The Lady from Shanghai,3781
Small Apartments,3782
Coffee Town,3783
All Is Bright,3784
A Funny Thing Happened on the Way to the Forum,3785
Slacker Uprising,3786
River's Edge,3787
Northfork,3788
Buried,3789
Submarine,3790
The Square,3791
One to Another,3792
Man on Wire,3793
The Last Exorcism,3794
Nowhere Boy,3795
A Streetcar Named Desire,3796
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,3797
The Crime of Padre Amaro,3798
Beasts of the Southern Wild,3799
Battle for the Planet of the Apes,3800
Songcatcher,3801
Higher Ground,3802
The Greatest Movie Ever Sold,3803
Ed and His Dead Mother,3804
Travellers and Magicians,3805
Hang 'em High,3806
Deadline - U.S.A.,3807
Sublime,3808
Run Lola Run,3809
May,3810
Under the Same Moon,3811
Conquest of the Planet of the Apes,3812
In the Bedroom,3813
I Spit on Your Grave,3814
"Happy, Texas",3815
My Summer of Love,3816
The Lunchbox,3817
Yes,3818
You Can't Take It With You,3819
From Here to Eternity,3820
She Wore a Yellow Ribbon,3821
Grace Unplugged,3822
Foolish,3823
Caramel,3824
The Conversation,3825
Mississippi Mermaid,3826
I Love Your Work,3827
Waitress,3828
Bloodsport,3829
Mr. Smith Goes to Washington,3830
Kids,3831
The Squid and the Whale,3832
Kissing Jessica Stein,3833
Spellbound,3834
Exotica,3835
Buffalo '66,3836
Insidious,3837
Repo Man,3838
Nine Queens,3839
The Gatekeepers,3840
The Ballad of Jack and Rose,3841
The To Do List,3842
Killing Zoe,3843
The Believer,3844
Snow Angels,3845
Session 9,3846
I Want Someone to Eat Cheese With,3847
Mooz-lum,3848
Hatchet,3849
Modern Times,3850
Stolen Summer,3851
My Name Is Bruce,3852
Road Hard,3853
Forty Shades of Blue,3854
Amigo,3855
Pontypool,3856
Trucker,3857
The Lords of Salem,3858
Housebound,3859
Wal-Mart: The High Cost of Low Price,3860
Fetching Cody,3861
Last I Heard,3862
Closer to the Moon,3863
Snow White and the Seven Dwarfs,3864
The Holy Girl,3865
Shalako,3866
Incident at Loch Ness,3867
The Blue Room,3868
Batman,3869
"Lock, Stock and Two Smoking Barrels",3870
The Celebration,3871
Trees Lounge,3872
Journey from the Fall,3873
Queen of the Mountains,3874
Def-Con 4,3875
The Hebrew Hammer,3876
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3877
Forget Me Not,3878
Rebecca,3879
Friday the 13th Part 2,3880
The Lost Weekend,3881
C.H.U.D.,3882
Filly Brown,3883
Niagara,3884
How Green Was My Valley,3885
"Sex, Lies, and Videotape",3886
Saw,3887
Super Troopers,3888
The Amazing Catfish,3889
Monsoon Wedding,3890
You Can Count on Me,3891
The Trouble with Harry,3892
But I'm a Cheerleader,3893
Home Run,3894
Reservoir Dogs,3895
The Blue Bird,3896
"The Good, the Bad and the Ugly",3897
Blue Like Jazz,3898
Down & Out With The Dolls,3899
"Pink Ribbons, Inc.",3900
Desire,3901
Grand Theft Parsons,3902
Extreme Movie,3903
The Charge of the Light Brigade,3904
Airborne,3905
Cotton Comes to Harlem,3906
Waiting...,3907
Dead Man's Shoes,3908
Dracula: Pages from a Virgin's Diary,3909
Faith Like Potatoes,3910
Beyond the Black Rainbow,3911
The Raid,3912
Casablanca,3913
Lake Mungo,3914
Rocket Singh: Salesman of the Year,3915
Silent Running,3916
Rocky,3917
Tom Jones,3918
Taxi Driver,3919
The Howling,3920
Dr. No,3921
Chernobyl Diaries,3922
Hellraiser,3923
Cry_Wolf,3924
Godzilla 2000,3925
Blue Valentine,3926
Transamerica,3927
The Devil Inside,3928
Beyond the Valley of the Dolls,3929
Love Me Tender,3930
An Inconvenient Truth,3931
Sands of Iwo Jima,3932
Shine a Light,3933
The Sessions,3934
"Food, Inc.",3935
October Baby,3936
Next Stop Wonderland,3937
The Skeleton Twins,3938
Martha Marcy May Marlene,3939
Obvious Child,3940
Frozen River,3941
20 Feet from Stardom,3942
Two Girls and a Guy,3943
Walking and Talking,3944
Who Killed the Electric Car?,3945
The Broken Hearts Club: A Romantic Comedy,3946
Bubba Ho-tep,3947
Slam,3948
Brigham City,3949
Orgazmo,3950
All the Real Girls,3951
Dream with the Fishes,3952
Blue Car,3953
Palo Alto,3954
Ajami,3955
Wristcutters: A Love Story,3956
I Origins,3957
The Battle of Shaker Heights,3958
The Act of Killing,3959
Taxi to the Dark Side,3960
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,3961
Lisa Picard Is Famous,3962
The House of the Devil,3963
The Perfect Host,3964
Safe Men,3965
Speedway Junky,3966
The Specials,3967
16 to Life,3968
Alone With Her,3969
Special,3970
The Jimmy Show,3971
Heli,3972
Loving Annabelle,3973
Hits,3974
Jimmy and Judy,3975
The Poker House,3976
ZMD: Zombies of Mass Destruction,3977
My Last Day Without You,3978
Black Rock,3979
Truth or Dare,3980
The Pet,3981
Fear Clinic,3982
Charly,3983
Banshee Chapter,3984
Ask Me Anything,3985
On the Waterfront,3986
L!fe Happens,3987
"4 Months, 3 Weeks and 2 Days",3988
Hard Candy,3989
The Quiet,3990
Circumstance,3991
Fruitvale Station,3992
The Brass Teapot,3993
Bambi,3994
The Hammer,3995
Latter Days,3996
"For a Good Time, Call...",3997
Celeste & Jesse Forever,3998
Time Changer,3999
London to Brighton,4000
A Separation,4001
Welcome to the Dollhouse,4002
Ruby in Paradise,4003
Raising Victor Vargas,4004
Pandora's Box,4005
Live-In Maid,4006
Deterrence,4007
The Mudge Boy,4008
The Young Unknowns,4009
Not Cool,4010
Dead Snow,4011
Saints and Soldiers,4012
American Graffiti,4013
Iraq for Sale: The War Profiteers,4014
Aqua Teen Hunger Force Colon Movie Film for Theaters,4015
Safety Not Guaranteed,4016
Kill List,4017
The Innkeepers,4018
The Conformist,4019
Interview with the Assassin,4020
Donkey Punch,4021
All the Boys Love Mandy Lane,4022
High Noon,4023
Hoop Dreams,4024
Rize,4025
L.I.E.,4026
Half Nelson,4027
Naturally Native,4028
Hav Plenty,4029
Escape from Tomorrow,4030
Starsuckers,4031
Top Hat,4032
The Blair Witch Project,4033
Woodstock,4034
The Kentucky Fried Movie,4035
Mercy Streets,4036
Broken Vessels,4037
A Hard Day's Night,4038
The Harvest (La Cosecha),4039
Fireproof,4040
Benji,4041
Open Water,4042
Kingdom of the Spiders,4043
Mad Hot Ballroom,4044
The Station Agent,4045
Wordplay,4046
Beyond the Mat,4047
Osama,4048
Groove,4049
Twin Falls Idaho,4050
Mean Creek,4051
Hurricane Streets,4052
Never Again,4053
Civil Brand,4054
Lonesome Jim,4055
Drinking Buddies,4056
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,4057
Seven Samurai,4058
The Other Dream Team,4059
Johnny Suede,4060
Rubber,4061
Kiss the Bride,4062
The Slaughter Rule,4063
Monsters,4064
The Living Wake,4065
Detention of the Dead,4066
Crazy Stone,4067
Scott Walker: 30 Century Man,4068
Everything Put Together,4069
Now Is Good,4070
Girls Gone Dead,4071
Enter Nowhere,4072
The Toxic Avenger,4073
Bloody Sunday,4074
Conversations with Other Women,4075
Poultrygeist: Night of the Chicken Dead,4076
42nd Street,4077
Metropolitan,4078
As It Is in Heaven,4079
Napoleon Dynamite,4080
Blue Ruin,4081
Paranormal Activity,4082
Dogtown and Z-Boys,4083
Monty Python and the Holy Grail,4084
Quinceañera,4085
Gory Gory Hallelujah,4086
Tarnation,4087
The Beyond,4088
What Happens in Vegas,4089
The Dark Hours,4090
My Beautiful Laundrette,4091
Fabled,4092
Show Me,4093
Cries and Whispers,4094
Intolerance,4095
Trekkies,4096
The Broadway Melody,4097
The Evil Dead,4098
Maniac,4099
Murderball,4100
American Ninja 2: The Confrontation,4101
51 Birch Street,4102
12 Angry Men,4103
My Dog Tulip,4104
It Happened One Night,4105
Dogtooth,4106
Tupac: Resurrection,4107
Tumbleweeds,4108
The Prophecy,4109
When the Cat's Away,4110
Pieces of April,4111
Old Joy,4112
Wendy and Lucy,4113
3 Backyards,4114
Pierrot le Fou,4115
"First Love, Last Rites",4116
Death Race 2000,4117
Bizarre,4118
Graduation Day,4119
Some Guy Who Kills People,4120
Compliance,4121
Chasing Amy,4122
Lovely & Amazing,4123
Better Luck Tomorrow,4124
The Incredibly True Adventure of Two Girls In Love,4125
Chuck & Buck,4126
Cube,4127
Love and Other Catastrophes,4128
I Married a Strange Person!,4129
Like Crazy,4130
Sugar Town,4131
The Motel,4132
The Canyons,4133
On the Outs,4134
Shotgun Stories,4135
Exam,4136
The Sticky Fingers of Time,4137
Ink,4138
Butterfly,4139
The Frozen,4140
The Big Parade,4141
Bronson,4142
Burn,4143
Urbania,4144
"The Beast from 20,000 Fathoms",4145
Mad Max,4146
Swingers,4147
A Fistful of Dollars,4148
She Done Him Wrong,4149
Middle of Nowhere,4150
Three,4151
The Business of Fancydancing,4152
Baghead,4153
The Case of the Grinning Cat,4154
Ordet,4155
Good Dick,4156
The Man from Earth,4157
The Trials Of Darryl Hunt,4158
Yesterday Was a Lie,4159
Children of Heaven,4160
Weekend,4161
She's Gotta Have It,4162
Butterfly Girl,4163
Another Earth,4164
Sweet Sweetback's Baadasssss Song,4165
Tadpole,4166
Once,4167
The Woman Chaser,4168
The Horse Boy,4169
A Charlie Brown Christmas,4170
Roger & Me,4171
Sound of My Voice,4172
Your Sister's Sister,4173
A Dog's Breakfast,4174
The Married Woman,4175
Facing the Giants,4176
Eraserhead,4177
Hollywood Shuffle,4178
The Mighty,4179
Penitentiary,4180
The Lost Skeleton of Cadavra,4181
Cheap Thrills,4182
Indie Game: The Movie,4183
Straightheads,4184
The Night Visitor,4185
"Peace, Propaganda & the Promised Land",4186
Pi,4187
"I Love You, Don't Touch Me!",4188
20 Dates,4189
Super Size Me,4190
Happy Christmas,4191
The Brain That Wouldn't Die,4192
Supporting Characters,4193
Absentia,4194
The Brothers McMullen,4195
The Dirties,4196
Tiny Furniture,4197
The Call of Cthulhu,4198
The Signal,4199
This Is Martin Bonner,4200
George Washington,4201
Smiling Fish & Goat On Fire,4202
The Last Waltz,4203
The Exploding Girl,4204
Mutual Appreciation,4205
Down Terrace,4206
Clerks,4207
Funny Ha Ha,4208
In the Company of Men,4209
Manito,4210
Rampage,4211
Slacker,4212
Flywheel,4213
The Puffy Chair,4214
Breaking Upwards,4215
All Superheroes Must Die,4216
Pink Flamingos,4217
Clean,4218
The Circle,4219
Cure,4220
Bang,4221
Primer,4222
El Mariachi,4223
Newlyweds,4224
Shanghai Calling,4225
My Date with Drew,4226
