id,title,genres,overview,sentiment,director,cast,movieId
9516,Menace II Society,"['Drama', 'Action', 'Crime']","Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city.",-0.5719,Albert Hughes,"['Tyrin Turner', 'Larenz Tate', 'Glenn Plummer']",493
16288,Creepshow 2,['Horror'],"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?",-0.9583,Michael Gornick,"['George Kennedy', 'Dorothy Lamour', 'Lois Chiles']",3017
23330,The Ballad of Cable Hogue,"['Action', 'Comedy', 'Western']","Double-crossed and left without water in the desert, Cable Hogue is saved when he finds a spring. It is in just the right spot for a much needed rest stop on the local stagecoach line, and Hogue uses this to his advantage. He builds a house and makes money off the stagecoach passengers. Hildy, a prostitute from the nearest town, moves in with him. Hogue has everything going his way until the advent of the automobile ends the era of the stagecoach.",0.7577800154685974,Sam Peckinpah,"['Jason Robards', 'Stella Stevens', 'David Warner']",7897
18900,In Cold Blood,"['Crime', 'Drama']","A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.",-0.9313,Richard Brooks,"['Robert Blake', 'Scott Wilson', 'John Forsythe']",6852
27029,The Nun's Story,['Drama'],Gabrielle Van Der Mal gave up everything to become a nun. But her faith and her vows are forever being tested: first in the missionary Congo hospital where she assists the brilliant and handsome Dr. Fortunati and then at the mother house in France when World War II has broken out and the nuns are forbidden by the order to take sides.,0.9942944645881652,Fred Zinnemann,"['Audrey Hepburn', 'Peter Finch', 'Peggy Ashcroft']",26051
26268,Harper,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']","Harper is a cynical private eye in the best tradition of Bogart. He even has Bogie's Baby hiring him to find her missing husband, getting involved along the way with an assortment of unsavory characters and an illegal-alien smuggling ring.",-0.6808,Jack Smight,"['Paul Newman', 'Lauren Bacall', 'Julie Harris']",8056
573,Frenzy,"['Crime', 'Drama', 'Mystery', 'Thriller']","A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.",-0.8201,Alfred Hitchcock,"['Jon Finch', 'Alec McCowen', 'Barry Foster']",2178
40505,I Got the Hook Up,"['Action', 'Comedy']","Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI.",-0.4019,Michael Martin,"['Master P', 'Anthony Johnson', 'Ice Cube']",1886
11363,She's the One,"['Comedy', 'Romance']","Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry",0.7122,Edward Burns,"['Edward Burns', 'Michael McGlone', 'Cameron Diaz']",804
3033,Gods and Monsters,['Drama'],"It's 1957, and Whale's heyday as the director of ""Frankenstein,"" ""Bride of Frankenstein"" and ""The Invisible Man"" is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever.",0.7269,Bill Condon,"['Ian McKellen', 'Brendan Fraser', 'Lynn Redgrave']",2333
25376,The Secret in Their Eyes,"['Crime', 'Drama', 'Mystery', 'Romance']",A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,0.891,Juan José Campanella,"['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago']",71033
22007,Train,"['Horror', 'Thriller']",This new Train tells the tale of an American wrestling team who board a train that just so happens to be used as a supermarket for organ harvesters.,-0.7675906419754028,Gideon Raff,"['Thora Birch', 'Gideon Emery', 'Gloria Votsis']",83334
765,Evil Dead II,"['Horror', 'Comedy', 'Fantasy']",Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body.,-0.4588,Sam Raimi,"['Bruce Campbell', 'Sarah Berry', 'Dan Hicks']",1261
10615,Pootie Tang,"['Action', 'Comedy']","Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime.",-0.9325,Louis C.K.,"['Jennifer Coolidge', 'Lance Crouther', 'J.B. Smoove']",4373
205321,Sharknado,"['TV Movie', 'Horror']","A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia",0.5423,Anthony C. Ferrante,"['Ian Ziering', 'Tara Reid', 'Cassandra Scerbo']",103596
46146,Troll Hunter,"['Fantasy', 'Horror']","A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",-0.8095,André Øvredal,"['Otto Jespersen', 'Hans Morten Hansen', 'Tomas Alf Larsen']",85412
38007,Ira & Abby,"['Comedy', 'Romance']","A neurotic, young psychology student, with low self-esteem, has a chance encounter with a free-spirited, extremely gregarious woman who works at the Paris Health Club in New York City, and who suggests that they immediately get married to see how it will work out. Both of the student's parents are analysts, and they provide the happy couple with a gift certificate for a year of marriage counseling as a wedding present.",0.6249,Robert Cary,"['Chris Messina', 'Jennifer Westfeldt', 'David Margulies']",57655
14256,Winter Passing,"['Comedy', 'Drama']","Actress Reese Holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. Returning to Michigan, Reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being.",0.9136,Adam Rapp,"['Zooey Deschanel', 'Will Ferrell', 'Ed Harris']",43914
540,D.E.B.S.,['Action'],The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice.,-0.6369,Angela Robinson,"['Sara Foster', 'Meagan Good', 'Jordana Brewster']",32300
20055,The Betrayed,"['Crime', 'Drama', 'Mystery', 'Thriller']",Kidnappers force a young mother (Melissa George) to recover money stolen by her shady husband (Christian Campbell).,-0.4939,Amanda Gusack,"['Melissa George', 'Oded Fehr', 'Christian Campbell']",87973
39303,2:13,"['Horror', 'Thriller', 'Mystery']","A police profiler has just returned from psychiatric leave only to find that he is caught up in a serial killer's rampage. Fighting to keep buried the trauma of his childhood, he must confront the all too-familiar flesh masks that the killer leaves on the faces of his victims. He must face his own demons along with the killer to save his small eroding existence.",-0.9313,Charles Adelman,"['Mark Thompson', 'Mark Pellegrino', 'Teri Polo']",79547
142061,"Batman: The Dark Knight Returns, Part 2","['Action', 'Animation']",Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,-0.8555,Jay Oliva,"['Peter Weller', 'Ariel Winter', 'David Selby']",99813
252360,In the Name of the King III,"['Action', 'Adventure', 'Drama', 'Fantasy']","Hazen Kaine, an American contract killer living in Sofia, Bulgaria, gets more than he bargains for when he enters into a contract with the mob. One last job before he gets out and starts a new life for himself. The targets: the three children of royal billionaire Andon Dupont. Seems simple enough, or so he thought. Hazen apprehends the children, and before he can blink an eye, a simple necklace worn by one of the children sends his life spiraling back to medieval times. Now completely out of his element, Hazen fights for his life as he tries to escape a medieval army and a fierce fire-breathing dragon.",-0.9952270984649658,Uwe Boll,"['Dominic Purcell', 'Ralitsa Paskaleva', 'Bashar Rahal']",123553
256740,Wicked Blood,"['Action', 'Drama', 'Thriller']","Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization.",-0.9349,Mark Young,"['Abigail Breslin', 'James Purefoy', 'Sean Bean']",122490
12535,High Anxiety,"['Comedy', 'Music']","Dr. Richard Thorndyke arrives as new administrator of the Psychoneurotic Institute for the Very, VERY Nervous to discover some suspicious goings-on. When he's framed for murder, Dr. Thorndyke must confront his own psychiatric condition, ""high anxiety,"" in order to clear his name.",-0.8861,Mel Brooks,"['Mel Brooks', 'Madeline Kahn', 'Cloris Leachman']",26386
1667,March of the Penguins,"['Documentary', 'Family']","Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.",-0.4939,Luc Jacquet,"['Morgan Freeman', 'Charles Berling', 'Romane Bohringer']",34072
50839,Margin Call,"['Thriller', 'Drama']",A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.,-0.5719,J.C. Chandor,"['Kevin Spacey', 'Paul Bettany', 'Jeremy Irons']",90439
13973,Choke,"['Comedy', 'Drama']",A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,-0.4215,Clark Gregg,"['Sam Rockwell', 'Anjelica Huston', 'Kelly Macdonald']",65126
244786,Whiplash,['Drama'],"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",0.7906,Damien Chazelle,"['Miles Teller', 'J.K. Simmons', 'Melissa Benoist']",112552
598,City of God,"['Drama', 'Crime']","Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom.",0.920956015586853,Fernando Meirelles,"['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen']",6016
11129,Human Traffic,"['Comedy', 'Drama']","All that exists now is clubs, drugs, pubs and parties. I've got 48 hours off from the world, man I'm gonna blow steam out of my head like a screaming kettle. I'm gonna talk cods hit to strangers all night. I'm gonna lose the plot on the dance floor, the free radicals inside me are freaking man!  Tonight I'm Jip Travolta, I'm Peter Popper, I'm going to Never Never Land with my chosen family, man. We're going to get more spaced out than Neil Armstrong ever did.  Anything could happen tonight, you know? This could be the best night of my life! I've got 73 quid in my back burner. I'm gonna wax the lot, man.  The milky bars are on me! Yeah!",-0.998778760433197,Justin Kerrigan,"['John Simm', 'Danny Dyer', 'Lorraine Pilkington']",3581
13551,The Dead Girl,"['Mystery', 'Drama', 'Crime', 'Thriller']",The clues to a young woman's death come together as the lives of seemingly unrelated people begin to intersect.,-0.5994,Karen Moncrieff,"['Brittany Murphy', 'Toni Collette', 'Rose Byrne']",50447
103663,The Hunt,['Drama'],"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",0.5081005096435547,Thomas Vinterberg,"['Mads Mikkelsen', 'Alexandra Rapaport', 'Thomas Bo Larsen']",96829
850,A Christmas Story,"['Comedy', 'Family']","The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",0.8344,Bob Clark,"['Melinda Dillon', 'Darren McGavin', 'Peter Billingsley']",2804
12586,Bella,"['Drama', 'Romance']","An international soccer star is on his way to sign a multimillion dollar contract when something happens that brings his career to an abrupt end. A beautiful waitress, struggling to make it in New York City, discovers something about herself that she's unprepared for. In one irreversible moment, their lives are turned upside down.",-0.7978482246398926,Alejandro Monteverde,"['Tammy Blanchard', 'Angélica Aragón', 'Ali Landry']",59440
11564,Class of 1984,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']","Andy is a new teacher at a inner city high school that is like nothing he has ever seen before. There is metal detectors at the front door and everything is basically run by a tough kid named Peter Stegman. Soon, Andy and Stegman become enemies and Stegman will stop at nothing to protect his turf and drug dealing business.",-0.6792,Mark L. Lester,"['Perry King', 'Merrie Lynn Ross', 'Tim Van Patten']",5935
108346,Dreaming of Joseph Lees,"['Romance', 'Drama']","Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him.",0.974157214164734,Eric Styles,"['Rupert Graves', 'Samantha Morton', 'Nicholas Woodeson']",2998
8841,The Class,['Drama'],Teacher and novelist François Bégaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood.,0.9944921731948853,Laurent Cantet,"['François Bégaudeau', 'Franck Keïta', 'Esmeralda Ouertani']",63808
805,Rosemary's Baby,"['Horror', 'Drama', 'Mystery']",A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors.,-0.8227,Roman Polanski,"['Mia Farrow', 'John Cassavetes', 'Ruth Gordon']",2160
11697,The Man Who Shot Liberty Valance,['Western'],"A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.",-0.6486,John Ford,"['John Wayne', 'James Stewart', 'Vera Miles']",4406
22051,Adam,"['Drama', 'Romance']","Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth.",-0.3612,Max Mayer,"['Hugh Dancy', 'Rose Byrne', 'Peter Gallagher']",70567
436,Maria Full of Grace,"['Drama', 'Thriller', 'Crime']",A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.,-0.3818,Joshua Marston,"['Catalina Sandino Moreno', 'Guilied Lopez', 'Yenny Paola Vega']",8645
55347,Beginners,"['Drama', 'Romance', 'Comedy']","A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover.",0.7844240665435791,Mike Mills,"['Ewan McGregor', 'Christopher Plummer', 'Mélanie Laurent']",87304
10070,Feast,"['Action', 'Comedy', 'Horror']",Patrons locked inside of a bar are forced to fight monsters.,-0.6808,John Gulager,"['Balthazar Getty', 'Henry Rollins', 'Navi Rawat']",48678
8469,Animal House,['Comedy'],"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",-0.6757,John Landis,"['John Belushi', 'Tim Matheson', 'John Vernon']",3421
658,Goldfinger,"['Adventure', 'Action', 'Thriller']","Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",-0.8004,Guy Hamilton,"['Sean Connery', 'Honor Blackman', 'Gert Fröbe']",2947
125490,Antiviral,"['Science Fiction', 'Horror']","After becoming infected with the virus that killed superstar Hannah Geist, Syd March must unravel the mystery surrounding her death to save his own life .",-0.8555,Brandon Cronenberg,"['Caleb Landry Jones', 'Sarah Gadon', 'Malcolm McDowell']",98975
1585,It's a Wonderful Life,"['Drama', 'Family', 'Fantasy']","George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.",-0.9983993172645568,Frank Capra,"['James Stewart', 'Donna Reed', 'Lionel Barrymore']",953
627,Trainspotting,"['Drama', 'Crime']","Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",0.7003,Danny Boyle,"['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller']",778
23618,The Original Kings of Comedy,['Comedy'],"The Original Kings of Comedy achieves the seemingly impossible task of capturing the rollicking and sly comedy routines of stand-up and sitcom vets Steve Harvey, D.L. Hughley, Cedric the Entertainer, and Bernie Mac and the magic of experiencing a live concert show. Director Spike Lee and his crew plant a multitude of cameras in a packed stadium and onstage (as well as backstage, as they follow the comedians) to catch the vivid immediacy of the show, which is as much about the audience as it is about the jokes.",0.999474823474884,Spike Lee,"['Steve Harvey', 'D. L. Hughley', 'Cedric the Entertainer']",3865
41436,Paranormal Activity 2,"['Horror', 'Thriller']","Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.",0.984128713607788,Tod Williams,"['Katie Featherston', 'David Bierend', 'Brian Boland']",81417
10162,Waking Ned,"['Comedy', 'Romance']","When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.",0.296,Kirk Jones,"['Ian Bannen', 'David Kelly', 'Fionnula Flanagan']",2359
1430,Bowling for Columbine,['Documentary'],"Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",0.9763540029525756,Michael Moore,"['Michael Moore', 'George H. W. Bush', 'George W. Bush']",5669
259943,Coming Home,['Drama'],Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer remembers him.,-0.7003,Zhang Yimou,"['Gong Li', 'Chen Dao-Ming', 'Guo Tao']",112288
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,['Horror'],"A new family moves into the house on Elm Street, and before long, the kids are again having nightmares about deceased child murderer Freddy Krueger. This time, Freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear.",-0.8126,Jack Sholder,"['Robert Englund', 'Mark Patton', 'Kim Myers']",1969
11257,A Room with a View,"['Drama', 'Romance']","When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?",-0.991121768951416,James Ivory,"['Maggie Smith', 'Helena Bonham Carter', 'Denholm Elliott']",1296
158015,The Purge,"['Science Fiction', 'Horror', 'Thriller']","Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",-0.9554648995399476,James DeMonaco,"['Lena Headey', 'Ethan Hawke', 'Max Burkholder']",103075
82507,Sinister,"['Horror', 'Thriller', 'Mystery']","Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity.",-0.4215,Scott Derrickson,"['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio""]",97188
20337,Martin Lawrence Live: Runteldat,['Comedy'],"The controversial bad-boy of comedy delivers a piercing look at his life, lifting the metaphorical smokescreen that he feels has clouded the public view, commenting on everything from the dangers of smoking to the trials of relationships, and unleashing a nonstop litany of raucous anecdotes, stinging social commentary and very personal reflections about life.",-0.4019,Martin Lawrence,['Martin Lawrence'],5513
261,Cat on a Hot Tin Roof,"['Drama', 'Romance']","Brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, Maggie. His reunion with his father, Big Daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son.",-0.4404,Richard Brooks,"['Elizabeth Taylor', 'Paul Newman', 'Burl Ives']",971
1685,Beneath the Planet of the Apes,"['Adventure', 'Science Fiction', 'Mystery']","Astronaut Brent is sent to rescue Taylor but crash lands on the Planet of the Apes, just like Taylor did in the original film. Taylor has disappeared into the Forbidden Zone so Brent and Nova try to follow and find him. He discovers a cult of humans that fear the Apes' latest military movements and finds himself in the middle. Tension mounts to a climactic battle between ape and man deep in the bowels of the planet.",-0.9169,Ted Post,"['James Franciscus', 'Kim Hunter', 'Maurice Evans']",2530
20737,Air Bud,"['Comedy', 'Family', 'Drama']","A young boy and a talented stray dog with an amazing basketball playing ability become instant friends. Rebounding from his father's accidental death, 12-year-old Josh Framm moves with his family to the small town of Fernfield, Washington. The new kid in town, Josh has no friends and is too shy to try out for the school basketball team. Instead he prefers to practice alone on an abandoned court, he befriends a runaway golden retriever named Buddy. Josh is amazed when he realizes that Buddy loves basketball...that is playing basketball...and he is GOOD! Josh eventually makes the school team and Buddy is named the Team Mascot. Josh and Buddy become the stars of halftime. Buddy's half-time talent draws media attention. Unfortunately, when Buddy's mean former owner, Norm Snively, comes along with a scheme to cash in on the pup's celebrity, it looks like they are going to be separated.",0.988920271396637,Charles Martin Smith,"['Kevin Zegers', 'Wendy Makkena', 'Michael Jeter']",1592
10991,Pokémon: Spell of the Unknown,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']","When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",0.9298537969589232,Michael Haigney,"['Veronica Taylor', 'Rachael Lillis', 'Eric Stuart']",4241
10225,Friday the 13th Part VI: Jason Lives,"['Horror', 'Mystery', 'Thriller']","As a child, Tommy killed mass-murderer Jason. But now, years later, he is tormented by the fear that maybe Jason isn’t really dead. Determined to finish off the infamous killer once and for all, Tommy and a friend dig up Jason’s corpse in order to cremate him. Unfortunately, things go seriously awry, and Jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. Now it’s up to Tommy to stop the dark, devious and demented deaths that he unwittingly brought about.",0.6054852604866028,Tom McLoughlin,"['Thom Mathews', 'Jennifer Cooke', 'David Kagen']",1979
826,The Bridge on the River Kwai,"['Drama', 'History', 'War']","The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",0.5187,David Lean,"['William Holden', 'Alec Guinness', 'Jack Hawkins']",1250
34086,Spaced Invaders,"['Comedy', 'Family', 'Science Fiction']","A crew of Martians overhears a radio broadcast of Orson Welles' ""War of the Worlds"" coming from Earth, and, thinking the Martian fleet is attacking Earth, they land their broken-down ship in a backwater mid-American town. As luck would have it, they land on Halloween and get mistaken for trick-or-treaters. Comedy ensues as the Martians try to get taken seriously.",-0.6808,Patrick Read Johnson,"['Ariana Richards', 'Douglas Barr', 'Royal Dano']",5596
5854,Family Plot,"['Comedy', 'Crime', 'Thriller']",Lighthearted suspense film about a phony psychic/con artist and her taxi driver/private investigator boyfriend who encounter a pair of serial kidnappers while trailing a missing heir in California.,0.9989216327667236,Alfred Hitchcock,"['Barbara Harris', 'Bruce Dern', 'Karen Black']",2177
284,The Apartment,"['Comedy', 'Drama', 'Romance']","Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",-0.9897056818008424,Billy Wilder,"['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray']",909
10285,Jason Goes to Hell: The Final Friday,"['Fantasy', 'Horror', 'Thriller']","Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed.",-0.7672805190086365,Adam Marcus,"['Kane Hodder', 'John D. LeMay', 'Kari Keegan']",5691
5780,Torn Curtain,"['Mystery', 'Thriller']",An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the West.,-0.9979756474494934,Alfred Hitchcock,"['Paul Newman', 'Julie Andrews', 'Lila Kedrova']",2180
292,Dave Chappelle's Block Party,"['Comedy', 'Documentary', 'Music']","The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio man’s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax.",0.4939,Michel Gondry,"['Dave Chappelle', 'Erykah Badu', 'Common']",43708
29463,Krush Groove,"['Drama', 'Music', 'Romance']","Russell Walker is a young, successful manager of rap performers, handling acts for the Krush Groove label, including Run-DMC and The Fat Boys. When Run-D.M.C. has a hit record and Russell needs more money to press more copies, he borrows it from a street hustler and soon regrets his decision.",0.3182,Michael Schultz,"['Blair Underwood', 'Joseph Simmons', 'Darryl McDaniels']",6053
18065,Next Day Air,"['Action', 'Comedy', 'Crime']","Two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes ten people's lives forever.",-0.7096,Benny Boom,"['Donald Faison', 'Mike Epps', 'Wood Harris']",71533
22013,Elmer Gantry,['Drama'],An ex-football player becomes a popular evangelist in the 1920s Midwest.,0.4215,Richard Brooks,"['Burt Lancaster', 'Jean Simmons', 'Arthur Kennedy']",4190
821,Judgment at Nuremberg,"['Drama', 'History']","In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",0.4767,Stanley Kramer,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark']",6777
53862,Trippin',"['Comedy', 'Romance']","Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.",-0.9869045615196228,David Raynr,"['Deon Richmond', 'Donald Faison', 'Guy Torry']",2623
3089,Red River,['Western'],"Dunson is driving his cattle to Red River when his adopted son, Matthew, turns against him.",-0.9935531616210938,Howard Hawks,"['John Wayne', 'Montgomery Clift', 'Joanne Dru']",7070
30139,Phat Girlz,"['Comedy', 'Romance']",Two plus-sized ladies meet the men of their dreams in the most unexpected of ways.,0.4019,Nnegest Likké,"[""Mo'Nique"", 'Jimmy Jean-Louis', 'Godfrey']",44844
132344,Before Midnight,"['Romance', 'Drama']",We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,0.943369448184967,Richard Linklater,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick']",100714
15582,Teen Wolf Too,"['Comedy', 'Fantasy', 'Family']","Although awkward college student Todd Howard is particularly adept at science, he's paying for school with an athletic scholarship that he will lose should he not fare well in an upcoming boxing tournament. Luckily for Todd, he has inherited the same family curse that once turned his cousin into a werewolf. As he transforms into the hairy, fanged, howling monster, he finds both his physical agility and his popularity skyrocketing -- but at what cost?",-0.9830544590950012,Christopher Leitch,"['Jason Bateman', 'Kim Darby', 'John Astin']",51520
